titres.p,geos.clean.lat,geos.clean.long,imgs.p,liens_url,lat.wgs84,lon.wgs84,liens_url_titre,liens_img,views,num_vueswiki
Grand réservoir de Vioreau,47° 31′ 25″ N, 1° 25′ 26″ O,//upload.wikimedia.org/wikipedia/commons/thumb/d/de/Vioreau_%28Jou%C3%A9-sur-Erdre%29.JPG/280px-Vioreau_%28Jou%C3%A9-sur-Erdre%29.JPG,http://fr.wikipedia.org/wiki/Grand_Réservoir_de_Vioreau,47.5236111111111,-1.42388888888889,Grand_Réservoir_de_Vioreau,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Vioreau_%28Jou%C3%A9-sur-Erdre%29.JPG/280px-Vioreau_%28Jou%C3%A9-sur-Erdre%29.JPG,697,465
Lac de l'Ailette,49° 27′ 54″ N, 3° 40′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Center_Parcs_Lac_de_l%27Ailette_-_IMG_2728.jpg/280px-Center_Parcs_Lac_de_l%27Ailette_-_IMG_2728.jpg,http://fr.wikipedia.org/wiki/Lac_d'Ailette,49.465,3.67277777777778,Lac_d'Ailette,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Center_Parcs_Lac_de_l%27Ailette_-_IMG_2728.jpg/280px-Center_Parcs_Lac_de_l%27Ailette_-_IMG_2728.jpg,694,466
Lac Isou,49° 00′ 25″ S, 68° 50′ 36″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Isou,49.0069444444444,68.8433333333333,Lac_Isou,,684,467
Lac Parsifal,49° 25′ 43″ S, 69° 36′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Parsifal,49.4286111111111,69.6138888888889,Lac_Parsifal,,682,468
Lac Euphrosine,49° 14′ 05″ S, 69° 23′ 40″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Euphrosine,49.2347222222222,69.3944444444445,Lac_Euphrosine,,678,469
Lac d'Armor,49° 27′ 17″ S, 69° 42′ 28″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Lac_Armor_%C3%A0_droite_mont%C3%A9e_Volcan_du_Diable.jpg/280px-Lac_Armor_%C3%A0_droite_mont%C3%A9e_Volcan_du_Diable.jpg,http://fr.wikipedia.org/wiki/Lac_d'Armor,49.4547222222222,69.7077777777778,Lac_d'Armor,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Lac_Armor_%C3%A0_droite_mont%C3%A9e_Volcan_du_Diable.jpg/280px-Lac_Armor_%C3%A0_droite_mont%C3%A9e_Volcan_du_Diable.jpg,677,470
Lac de Courmayeur,49° 20′ 46″ S, 69° 29′ 36″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Courmayeur,49.3461111111111,69.4933333333333,Lac_de_Courmayeur,,671,471
Lac des Jaspes,49° 18′ 05″ S, 69° 57′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Jaspes,49.3013888888889,69.9638888888889,Lac_des_Jaspes,,667,472
Lac Lancelot,49° 28′ 00″ S, 69° 40′ 12″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Lancelot,49.4666666666667,69.67,Lac_Lancelot,,656,473
Lac de la Croix du Sud,49° 13′ 12″ S, 69° 23′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Croix_du_Sud,49.22,69.3894444444445,Lac_de_la_Croix_du_Sud,,649,474
Altenweiher,48° 00′ 44″ N, 6° 59′ 41″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Lac_d%27Altenweiher_2.jpg/280px-Lac_d%27Altenweiher_2.jpg,http://fr.wikipedia.org/wiki/Lac_d'Altenweiher,48.0122222222222,6.99472222222222,Lac_d'Altenweiher,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Lac_d%27Altenweiher_2.jpg/280px-Lac_d%27Altenweiher_2.jpg,648,475
Lac de la Déception,49° 25′ 13″ S, 69° 39′ 07″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Déception,49.4202777777778,69.6519444444445,Lac_de_la_Déception,,648,476
Lacs d'Entremont,49° 28′ 53″ S, 69° 28′ 29″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lacs_d'Entremont,49.4813888888889,69.4747222222222,Lacs_d'Entremont,,645,477
Lac Chun,49° 20′ 46″ S, 69° 41′ 38″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Chun,49.3461111111111,69.6938888888889,Lac_Chun,,644,478
Lac Eaton,49° 23′ 35″ S, 69° 53′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Eaton,49.3930555555556,69.8930555555556,Lac_Eaton,,644,479
Étang de Chabaud-Latour,50° 27′ 09″ N, 3° 36′ 17″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Cond%C3%A9-sur-l%27Escaut_-_Terril_n%C2%B0_195%2C_Ledoux_Nouvelle_Route_%2812%29.JPG/280px-Cond%C3%A9-sur-l%27Escaut_-_Terril_n%C2%B0_195%2C_Ledoux_Nouvelle_Route_%2812%29.JPG,http://fr.wikipedia.org/wiki/Lac_de_Chabaud_Latour,50.4525,3.60472222222222,Lac_de_Chabaud_Latour,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Cond%C3%A9-sur-l%27Escaut_-_Terril_n%C2%B0_195%2C_Ledoux_Nouvelle_Route_%2812%29.JPG/280px-Cond%C3%A9-sur-l%27Escaut_-_Terril_n%C2%B0_195%2C_Ledoux_Nouvelle_Route_%2812%29.JPG,640,480
Lac Thalie,49° 13′ 55″ S, 69° 19′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Thalie,49.2319444444444,69.3291666666667,Lac_Thalie,,635,481
Lac Elsa,49° 19′ 32″ S, 69° 32′ 46″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Elsa,49.3255555555556,69.5461111111111,Lac_Elsa,,632,482
Lac de la Malchance,49° 02′ 35″ S, 68° 51′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Malchance,49.0430555555556,68.8638888888889,Lac_de_la_Malchance,,629,483
Lac de la Botte,49° 03′ 20″ S, 69° 34′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Botte,49.0555555555556,69.5819444444445,Lac_de_la_Botte,,628,484
Lac Nathalie,49° 31′ 00″ S, 69° 08′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Nathalie,49.5166666666667,69.1477777777778,Lac_Nathalie,,628,485
Lac des Korrigans,49° 21′ 35″ S, 69° 47′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Korrigans,49.3597222222222,69.7916666666667,Lac_des_Korrigans,,623,486
Lac Hanna,49° 18′ 52″ S, 69° 30′ 49″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Hanna,49.3144444444445,69.5136111111111,Lac_Hanna,,623,487
Lac Marioz,49° 25′ 28″ S, 69° 18′ 04″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Marioz,49.4244444444444,69.3011111111111,Lac_Marioz,,619,488
Lac Francine,49° 21′ 25″ S, 69° 20′ 53″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Francine,49.3569444444445,69.3480555555556,Lac_Francine,,618,489
Lac Blanc,45° 58′ 56″ N, 6° 53′ 22″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lac_Blanc.JPG/280px-Lac_Blanc.JPG,http://fr.wikipedia.org/wiki/Lac_Blanc_(Aiguilles_Rouges),45.9822222222222,6.88944444444444,Lac_Blanc_(Aiguilles_Rouges),https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Lac_Blanc.JPG/280px-Lac_Blanc.JPG,617,490
Lac Josette,49° 18′ 52″ S, 69° 18′ 35″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Josette,49.3144444444445,69.3097222222222,Lac_Josette,,614,491
Lac des Megalestris,49° 33′ 10″ S, 69° 16′ 15″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Megalestris,49.5527777777778,69.2708333333333,Lac_des_Megalestris,,612,492
Lac d'Asté,49° 04′ 55″ S, 69° 32′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_d'Asté,49.0819444444445,69.5333333333333,Lac_d'Asté,,604,493
Lac des Trois Glaciers,49° 22′ 16″ S, 69° 19′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Trois_Glaciers,49.3711111111111,69.3172222222222,Lac_des_Trois_Glaciers,,603,494
Lac des Trois Enseignes,49° 19′ 27″ S, 69° 49′ 31″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_des_Trois_Enseignes,49.3241666666667,69.8252777777778,Lac_des_Trois_Enseignes,,602,495
Lac de Grand Maison,45° 12′ 20″ N, 6° 07′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Retour_Lac_de_Grand_Maison_%285%29.JPG/280px-Retour_Lac_de_Grand_Maison_%285%29.JPG,http://fr.wikipedia.org/wiki/Lac_de_Grand'Maison,45.2055555555556,6.125,Lac_de_Grand'Maison,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Retour_Lac_de_Grand_Maison_%285%29.JPG/280px-Retour_Lac_de_Grand_Maison_%285%29.JPG,595,496
Lac Emmy,49° 20′ 31″ S, 69° 35′ 13″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Emmy,49.3419444444445,69.5869444444444,Lac_Emmy,,595,497
Lac Koeslin,49° 24′ 16″ S, 69° 36′ 15″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Koeslin,49.4044444444445,69.6041666666667,Lac_Koeslin,,589,498
Étang de Grande Isle,48° 22′ 41″ N, 2° 59′ 03″ O,//upload.wikimedia.org/wikipedia/commons/thumb/f/f7/France_relief_location_map.jpg/280px-France_relief_location_map.jpg,http://fr.wikipedia.org/wiki/Étang_de_la_Grande_Isle,48.3780555555556,-2.98416666666667,Étang_de_la_Grande_Isle,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/France_relief_location_map.jpg/280px-France_relief_location_map.jpg,588,499
Lac de la Réserve,49° 26′ 10″ S, 68° 57′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Réserve,49.4361111111111,68.95,Lac_de_la_Réserve,,587,500
Lac de l'Impasse,49° 31′ 34″ S, 68° 51′ 38″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_l'Impasse,49.5261111111111,68.8605555555556,Lac_de_l'Impasse,,584,501
Lac de la Vendéenne,49° 35′ 21″ S, 69° 39′ 34″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_la_Vendéenne,49.5891666666667,69.6594444444445,Lac_de_la_Vendéenne,,584,502
Lac Schimper,49° 20′ 47″ S, 69° 40′ 40″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Schimper,49.3463888888889,69.6777777777778,Lac_Schimper,,584,503
Estany de Lanós,42° 35′ 21″ N, 1° 54′ 14″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Lake_of_Lanoux_%28Pyr%C3%A9n%C3%A9es-Orientales%29.jpg/280px-Lake_of_Lanoux_%28Pyr%C3%A9n%C3%A9es-Orientales%29.jpg,http://fr.wikipedia.org/wiki/Étang_de_Lanoux,42.5891666666667,1.90388888888889,Étang_de_Lanoux,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Lake_of_Lanoux_%28Pyr%C3%A9n%C3%A9es-Orientales%29.jpg/280px-Lake_of_Lanoux_%28Pyr%C3%A9n%C3%A9es-Orientales%29.jpg,580,504
Lac Michèle,48° 59′ 45″ S, 68° 57′ 39″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Michèle,48.9958333333333,68.9608333333333,Lac_Michèle,,580,505
Lac Brunehilde,49° 23′ 50″ S, 69° 25′ 50″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Brunehilde,49.3972222222222,69.4305555555556,Lac_Brunehilde,,575,506
Lauvitel,44° 58′ 10″ N, 6° 03′ 53″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/00/2013-06-30-Bivouac_Lauvitel-79.jpg/280px-2013-06-30-Bivouac_Lauvitel-79.jpg,http://fr.wikipedia.org/wiki/Lac_du_Lauvitel,44.9694444444445,6.06472222222222,Lac_du_Lauvitel,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/2013-06-30-Bivouac_Lauvitel-79.jpg/280px-2013-06-30-Bivouac_Lauvitel-79.jpg,568,507
Lac Gandillot,49° 30′ 00″ S, 69° 45′ 55″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Gandillot,49.5,69.7652777777778,Lac_Gandillot,,568,508
Lac Toulaz,49° 24′ 10″ S, 69° 30′ 37″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_Toulaz,49.4027777777778,69.5102777777778,Lac_Toulaz,,561,509
Lacs Les Laussets,44° 20′ 00″ N, 6° 54′ 15″ E,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Lacs_les_Laussets2-Salso_Moreno-5555~2016_07_25.jpg/280px-Lacs_les_Laussets2-Salso_Moreno-5555~2016_07_25.jpg,http://fr.wikipedia.org/wiki/Lacs_Les_Laussets,44.3333333333333,6.90416666666667,Lacs_Les_Laussets,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Lacs_les_Laussets2-Salso_Moreno-5555~2016_07_25.jpg/280px-Lacs_les_Laussets2-Salso_Moreno-5555~2016_07_25.jpg,531,510
Pelleautier,44° 31′ 04″ N, 6° 01′ 02″ E,//upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Pelleautier001.JPG/280px-Pelleautier001.JPG,http://fr.wikipedia.org/wiki/Lac_de_Pelleautier,44.5177777777778,6.01722222222222,Lac_de_Pelleautier,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Pelleautier001.JPG/280px-Pelleautier001.JPG,519,511
Saint-André-d'Embrun,44° 35′ 12″ N, 6° 32′ 05″ E,//upload.wikimedia.org/wikipedia/commons/thumb/4/41/LacSiguret.JPG/280px-LacSiguret.JPG,http://fr.wikipedia.org/wiki/Lac_de_Siguret,44.5866666666667,6.53472222222222,Lac_de_Siguret,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/LacSiguret.JPG/280px-LacSiguret.JPG,514,512
Lac de Rabuons,44° 16′ 14″ N, 6° 58′ 58″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Lac_de_Rabuons.jpg/280px-Lac_de_Rabuons.jpg,http://fr.wikipedia.org/wiki/Lac_de_Rabuons,44.2705555555556,6.98277777777778,Lac_de_Rabuons,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Lac_de_Rabuons.jpg/280px-Lac_de_Rabuons.jpg,514,513
Lac de Cap-de-Long,42° 49′ 30″ N, 0° 07′ 47″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Neouvielle_Lac_de_Cap_de_Long_from_Pas_du_Chat_panorama.jpg/280px-Neouvielle_Lac_de_Cap_de_Long_from_Pas_du_Chat_panorama.jpg,http://fr.wikipedia.org/wiki/Lac_de_Cap-de-long,42.825,0.129722222222222,Lac_de_Cap-de-long,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Neouvielle_Lac_de_Cap_de_Long_from_Pas_du_Chat_panorama.jpg/280px-Neouvielle_Lac_de_Cap_de_Long_from_Pas_du_Chat_panorama.jpg,493,514
Lacs de la Folie,48° 11′ 47″ N, 5° 52′ 48″ E,//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Lacs_-_Lakes_-_Contrex%C3%A9ville_3.jpg/280px-Lacs_-_Lakes_-_Contrex%C3%A9ville_3.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Folie,48.1963888888889,5.88,Lac_de_la_Folie,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Lacs_-_Lakes_-_Contrex%C3%A9ville_3.jpg/280px-Lacs_-_Lakes_-_Contrex%C3%A9ville_3.jpg,491,515
Étang Neuf,48° 46′ 19″ N, 1° 42′ 22″ E,"Error in .[[1]] : indice hors limites
",http://fr.wikipedia.org/wiki/Étang_Neuf,48.7719444444445,1.70611111111111,Étang_Neuf,"https:Error in .[[1]] : indice hors limites
",484,516
Lac des Babarottes,44° 18′ 09″ N, 6° 55′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Lac_des_Babarottes.jpg/280px-Lac_des_Babarottes.jpg,http://fr.wikipedia.org/wiki/Lac_des_Babarottes,44.3025,6.92916666666667,Lac_des_Babarottes,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Lac_des_Babarottes.jpg/280px-Lac_des_Babarottes.jpg,481,517
Lac de la Brienne,44° 18′ 14″ N, 2° 32′ 30″ E,//upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Lac_de_Plan%C3%A8ze_gel%C3%A9.jpg/280px-Lac_de_Plan%C3%A8ze_gel%C3%A9.jpg,http://fr.wikipedia.org/wiki/Étang_de_la_Brienne,44.3038888888889,2.54166666666667,Étang_de_la_Brienne,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Lac_de_Plan%C3%A8ze_gel%C3%A9.jpg/280px-Lac_de_Plan%C3%A8ze_gel%C3%A9.jpg,443,518
Lac des Salhiens,44° 38′ 36″ N, 3° 03′ 39″ E,//upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Salhiens.JPG/280px-Salhiens.JPG,http://fr.wikipedia.org/wiki/Lac_de_Salhiens,44.6433333333333,3.06083333333333,Lac_de_Salhiens,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Salhiens.JPG/280px-Salhiens.JPG,430,519
Étang de Mittersheim,48° 50′ 31″ N, 6° 55′ 49″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_Mittersheim,48.8419444444445,6.93027777777778,Étang_de_Mittersheim,,411,520
Lac de l'Ascension,44° 47′ 33″ N, 6° 37′ 45″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_l'Ascension,44.7925,6.62916666666667,Lac_de_l'Ascension,,406,521
Lac Fer,44° 16′ 35″ N, 6° 57′ 37″ E,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lac_Fer.jpg/280px-Lac_Fer.jpg,http://fr.wikipedia.org/wiki/Lac_Fer,44.2763888888889,6.96027777777778,Lac_Fer,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lac_Fer.jpg/280px-Lac_Fer.jpg,397,522
Lacs Varicles,44° 16′ 59″ N, 6° 57′ 27″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/59/Lacs_Varicles.jpg/280px-Lacs_Varicles.jpg,http://fr.wikipedia.org/wiki/Lacs_Varicles,44.2830555555556,6.9575,Lacs_Varicles,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Lacs_Varicles.jpg/280px-Lacs_Varicles.jpg,393,523
Lac du Cimon,44° 16′ 48″ N, 6° 59′ 18″ E,//upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lac_du_Cimon.jpg/280px-Lac_du_Cimon.jpg,http://fr.wikipedia.org/wiki/Lac_du_Cimon,44.28,6.98833333333333,Lac_du_Cimon,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Lac_du_Cimon.jpg/280px-Lac_du_Cimon.jpg,387,524
Lac Chaffour,44° 16′ 45″ N, 6° 59′ 08″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lac_Chaffour.jpg/280px-Lac_Chaffour.jpg,http://fr.wikipedia.org/wiki/Lac_Chaffour,44.2791666666667,6.98555555555556,Lac_Chaffour,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Lac_Chaffour.jpg/280px-Lac_Chaffour.jpg,384,525
Lac de la Montagnette,44° 16′ 59″ N, 6° 58′ 57″ E,//upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Lac_de_la_Montagnette.jpg/280px-Lac_de_la_Montagnette.jpg,http://fr.wikipedia.org/wiki/Lac_de_la_Montagnette,44.2830555555556,6.9825,Lac_de_la_Montagnette,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Lac_de_la_Montagnette.jpg/280px-Lac_de_la_Montagnette.jpg,380,526
Barrage de la Valette,45° 14′ 52″ N, 1° 59′ 48″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/38/Doustre_barrage_de_la_Valette.JPG/280px-Doustre_barrage_de_la_Valette.JPG,http://fr.wikipedia.org/wiki/Barrage_de_La_Valette,45.2477777777778,1.99666666666667,Barrage_de_La_Valette,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Doustre_barrage_de_la_Valette.JPG/280px-Doustre_barrage_de_la_Valette.JPG,301,527
Lac de Chanon,46° 22′ 53″ N, 5° 41′ 52″ E,//upload.wikimedia.org/wikipedia/commons/thumb/5/57/Lac_de_Chanon%2C_Jura.jpg/280px-Lac_de_Chanon%2C_Jura.jpg,http://fr.wikipedia.org/wiki/Lac_de_Chanon,46.3813888888889,5.69777777777778,Lac_de_Chanon,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Lac_de_Chanon%2C_Jura.jpg/280px-Lac_de_Chanon%2C_Jura.jpg,293,528
Étang de Gondrexange,48° 42′ 29″ N, 6° 54′ 00″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Étang_de_Gondrexange,48.7080555555556,6.9,Étang_de_Gondrexange,,270,529
Lac du Pontet,45° 03′ 04″ N, 6° 21′ 06″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_du_Pontet,45.0511111111111,6.35166666666667,Lac_du_Pontet,,246,530
Lac de Châteauneuf-la-Forêt,45° 42′ 56″ N, 1° 35′ 57″ E,//upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Flag_of_France.svg/20px-Flag_of_France.svg.png,http://fr.wikipedia.org/wiki/Lac_de_Châteauneuf-la-Forêt,45.7155555555556,1.59916666666667,Lac_de_Châteauneuf-la-Forêt,,240,531
Lacs de Terres Rouges,44° 11′ 24″ N, 7° 11′ 08″ E,//upload.wikimedia.org/wikipedia/commons/thumb/3/30/Lacs_de_Terre_Rouge.jpg/280px-Lacs_de_Terre_Rouge.jpg,http://fr.wikipedia.org/wiki/Lacs_de_Terre_Rouge,44.19,7.18555555555556,Lacs_de_Terre_Rouge,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Lacs_de_Terre_Rouge.jpg/280px-Lacs_de_Terre_Rouge.jpg,197,532
Barrage de Lanau,44° 53′ 30″ N, 3° 00′ 11″ E,//upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Truy%C3%A8re_Lanau_pont_D921_amont_%282%29.jpg/280px-Truy%C3%A8re_Lanau_pont_D921_amont_%282%29.jpg,http://fr.wikipedia.org/wiki/Lac_de_Lanau,44.8916666666667,3.00305555555556,Lac_de_Lanau,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Truy%C3%A8re_Lanau_pont_D921_amont_%282%29.jpg/280px-Truy%C3%A8re_Lanau_pont_D921_amont_%282%29.jpg,157,533
